event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-13 00:00:16+00:00,view,604800,2144415941092442716,computers.peripherals.printer,,42.02,1515915625525312056,D8iYKqN9lR,2020-10-13
2020-10-13 00:01:23+00:00,view,604800,2144415941092442716,computers.peripherals.printer,,42.02,1515915625525312056,0nzz4InvAl,2020-10-13
2020-10-13 00:01:55+00:00,view,76112,2144415926185885895,construction.tools.drill,,38.73,1515915625525309896,NUIvOGBMnR,2020-10-13
2020-10-13 00:05:24+00:00,view,1756738,2144415922528452715,electronics.telephone,,17.14,1515915625525193731,67AZV12sVl,2020-10-13
2020-10-13 00:05:29+00:00,view,16118,2144415922360680550,computers.peripherals.camera,sven,23.71,1515915625525312596,XhhAWDNOJ8,2020-10-13
2020-10-13 00:05:49+00:00,view,1203212,2144415922016747613,computers.peripherals.wifi,cisco,186.4,1515915625408008700,48e1c707-c9a9-4db8-8d9d-ca008ffd4a4f,2020-10-13
2020-10-13 00:06:35+00:00,view,4102057,2144415922427789416,computers.components.videocards,msi,203.29,1515915625525312674,v3Qtsr5gaj,2020-10-13
2020-10-13 00:09:29+00:00,view,1027836,2144415922285183076,electronics.camera.video,sony,2138.92,1515915625525312907,lwj0TYikfW,2020-10-13
2020-10-13 00:09:59+00:00,view,1029293,2144415921983193180,,huawei,50.63,1515915625525309350,OksrsrNgjC,2020-10-13
2020-10-13 00:10:00+00:00,view,1734963,2144415925196030129,electronics.telephone,huawei,284.3,1515915625525313099,39E6Iw8iXC,2020-10-13
2020-10-13 00:10:43+00:00,view,1734963,2144415925196030129,electronics.telephone,huawei,284.3,1515915625525313099,Yk6AzasgqX,2020-10-13
2020-10-13 00:13:57+00:00,view,4170506,2144415929943982381,electronics.audio.microphone,maono,37.87,1515915625525313397,lS8Sqcf0Vd,2020-10-13
2020-10-13 00:18:15+00:00,view,404093,2144415934608048556,computers.peripherals.printer,,14.13,1515915625525314046,eAAQdSzGKR,2020-10-13
2020-10-13 00:18:21+00:00,view,266242,2144415928333369601,,kromax,20.97,1515915625525313916,2ljmNWztzN,2020-10-13
2020-10-13 00:19:17+00:00,view,1521646,2144415924491387038,computers.components.motherboard,asrock,55.65,1515915625516731179,51nLtzfexK,2020-10-13
2020-10-13 00:19:25+00:00,view,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625525314146,X7PnAD0ooj,2020-10-13
2020-10-13 00:20:27+00:00,view,3605835,2144415925196030129,electronics.telephone,redmi,214.02,1515915625525314306,vhTUZbFARd,2020-10-13
2020-10-13 00:20:33+00:00,view,4102528,2144415934608048556,computers.peripherals.printer,cet,13.57,1515915625525314251,UKKEjmidb3,2020-10-13
2020-10-13 00:20:41+00:00,view,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625525314146,X7PnAD0ooj,2020-10-13
2020-10-13 00:20:54+00:00,view,4102528,2144415934608048556,computers.peripherals.printer,cet,13.57,1515915625525314251,RG7JckKm7C,2020-10-13
