event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-16 00:00:23+00:00,view,757492,2144415930053034288,,,22.17,1515915625526537978,wnaTsB7bh8,2020-10-16
2020-10-16 00:02:20+00:00,view,1785246,2144415925011480748,stationery.cartrige,canon,45.24,1515915625526538464,U6GiMpfkpa,2020-10-16
2020-10-16 00:03:18+00:00,view,839876,2144415927158964449,,greenconnect,19.49,1515915625526538568,n91muQnnEd,2020-10-16
2020-10-16 00:03:33+00:00,view,252618,2144415922427789416,computers.components.videocards,asus,75.73,1515915625526538587,t4DrMojweA,2020-10-16
2020-10-16 00:03:39+00:00,view,302855,2144415932284404071,,,8.46,1515915625526538330,H1lDYoHbiX,2020-10-16
2020-10-16 00:05:22+00:00,view,3804404,2144415959220224094,,moniron,141.48,1515915625526538798,vu6zNbiqUM,2020-10-16
2020-10-16 00:06:53+00:00,view,855163,2144415926554984657,construction.tools.drill,bosch,209.05,1515915625522317447,jQxB2QKKyX,2020-10-16
2020-10-16 00:07:47+00:00,view,1724258,2144415939364389423,electronics.clocks,jet,45.49,1515915625526539047,fiW7K5qNew,2020-10-16
2020-10-16 00:10:58+00:00,view,1012224,2144415933727244688,computers.peripherals.printer,kyocera,176.14,1515915625525733972,W7tbt5bki7,2020-10-16
2020-10-16 00:11:05+00:00,view,3735029,2144415926848585945,,deepcool,106.29,1515915625526539392,sFftPwzRSQ,2020-10-16
2020-10-16 00:11:29+00:00,view,1674260,2144415925011480748,stationery.cartrige,lexmark,85.11,1515915625526539433,UfWZoJUm7O,2020-10-16
2020-10-16 00:13:18+00:00,view,1674260,2144415925011480748,stationery.cartrige,lexmark,85.11,1515915625526539626,dyvqyeUlK2,2020-10-16
2020-10-16 00:13:38+00:00,view,296452,2144415925162475696,stationery.paper,xerox,9.62,1515915625526539433,UfWZoJUm7O,2020-10-16
2020-10-16 00:16:38+00:00,view,1674260,2144415925011480748,stationery.cartrige,lexmark,85.11,1515915625526539954,MbGmY7gjCx,2020-10-16
2020-10-16 00:25:53+00:00,view,3580458,2144415941528650344,,pilotage,53.17,1515915625526540892,k8jKKBruO7,2020-10-16
2020-10-16 00:31:19+00:00,view,3627719,2144415922427789416,computers.components.videocards,gigabyte,182.81,1515915625511055964,f5384ff2-df2d-4d97-97c0-65cd55f13700,2020-10-16
2020-10-16 00:33:18+00:00,view,4101882,2144415951511094148,,bosch,471.63,1515915625526541748,i13DFWE9xf,2020-10-16
2020-10-16 00:34:05+00:00,view,4170508,2144415929943982381,electronics.audio.microphone,maono,27.75,1515915625526541586,Aq62FXhXPA,2020-10-16
2020-10-16 00:34:19+00:00,view,225847,2144415925833564351,,philips,80.46,1515915625526529585,dVmhnQbimf,2020-10-16
2020-10-16 00:34:37+00:00,view,535663,2144415925833564351,,philips,51.05,1515915625526529585,dVmhnQbimf,2020-10-16
2020-10-16 00:34:40+00:00,view,225847,2144415925833564351,,philips,80.46,1515915625526529585,dVmhnQbimf,2020-10-16
2020-10-16 00:34:41+00:00,view,535663,2144415925833564351,,philips,51.05,1515915625526529585,dVmhnQbimf,2020-10-16
2020-10-16 00:36:24+00:00,view,4101882,2144415951511094148,,bosch,471.63,1515915625526541748,i13DFWE9xf,2020-10-16
2020-10-16 00:36:47+00:00,view,1502300,2144415933794353554,,,41.75,1515915625526542110,5DA8jJs0wQ,2020-10-16
2020-10-16 00:37:01+00:00,view,817825,2144415933727244688,computers.peripherals.printer,oki,98.41,1515915625526542165,Xsw4YDfpjC,2020-10-16
2020-10-16 00:37:16+00:00,view,4078546,2144415925581906105,,kelli,24.1,1515915625526542206,XTFJUkDTUz,2020-10-16
2020-10-16 00:37:19+00:00,view,726351,2144415923207929981,auto.accessories.player,pioneer,549.17,1515915625526542210,PtvtsaXZEa,2020-10-16
2020-10-16 00:37:25+00:00,view,245481,2144415925665792187,appliances.kitchen.meat_grinder,bosch,198.62,1515915625526392106,HqmWJ0bpI5,2020-10-16
2020-10-16 00:37:33+00:00,view,751982,2144415933794353554,,jvc,59.44,1515915625526542110,5DA8jJs0wQ,2020-10-16
2020-10-16 00:39:32+00:00,view,1821497,2144415922427789416,computers.components.videocards,palit,384.48,1515915625526542469,L3agLKh4Uk,2020-10-16
2020-10-16 00:39:34+00:00,view,294588,2144415925011480748,stationery.cartrige,,84.78,1515915625526542472,UmfPt0tzzd,2020-10-16
2020-10-16 00:39:54+00:00,view,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625526542275,72G5OKzy3L,2020-10-16
2020-10-16 00:40:30+00:00,cart,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625526542275,72G5OKzy3L,2020-10-16
2020-10-16 00:41:30+00:00,view,602641,2144415926848585945,,thermaltake,92.65,1515915625525993551,NM9UGMmvqK,2020-10-16
2020-10-16 00:42:42+00:00,view,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625526542275,72G5OKzy3L,2020-10-16
2020-10-16 00:42:54+00:00,view,90497,2144415951368487808,construction.tools.saw,makita,313.02,1515915625526542831,yI7as3zAGh,2020-10-16
