event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-09-27 00:13:25+00:00,view,3605156,2144415926932472027,computers.components.cooler,thermaltake,45.89,1515915625520107331,5MThkzfOG1,2020-09-27
2020-09-27 00:15:20+00:00,view,540200,2144415929734267176,,,11.52,1515915625520107471,n4FwffNgIk,2020-09-27
2020-09-27 00:15:38+00:00,view,1652271,2144415925833564351,,beurer,29.52,1515915625520107545,XvZn2PuBu6,2020-09-27
2020-09-27 00:18:16+00:00,view,893293,2144415925011480748,stationery.cartrige,easyprint,31.87,1515915625520107749,ItWpbDejDY,2020-09-27
2020-09-27 00:23:45+00:00,view,1674260,2144415925011480748,stationery.cartrige,lexmark,85.11,1515915625520108136,CKUpyahE1t,2020-09-27
2020-09-27 00:26:10+00:00,view,4155707,2144415927913939190,,asus,91.11,1515915625442812077,tvcuDgrsMW,2020-09-27
2020-09-27 00:27:17+00:00,view,1785245,2144415925011480748,stationery.cartrige,canon,43.11,1515915625520108263,DWAJXapJlW,2020-09-27
2020-09-27 00:29:41+00:00,view,1153567,2144415921169498184,,xiaomi,17.14,1515915625354203920,NLMrpXnXUv,2020-09-27
2020-09-27 00:36:11+00:00,view,395624,2144415925011480748,stationery.cartrige,xerox,255.03,1515915625470797129,jm8EHrzYb6,2020-09-27
2020-09-27 00:36:25+00:00,view,271414,2144415948222759717,computers.peripherals.mouse,,38.87,1515915625449017043,Gnxe5iHZu9,2020-09-27
2020-09-27 00:38:10+00:00,view,1745821,2144415922125799520,,xiaomi,83.49,1515915625520109194,3m1MPt8sXb,2020-09-27
2020-09-27 00:39:00+00:00,view,1745821,2144415922125799520,,xiaomi,83.49,1515915625520109194,3m1MPt8sXb,2020-09-27
2020-09-27 00:49:03+00:00,view,4099840,2144415922427789416,computers.components.videocards,msi,274.4,1515915625519023470,ynpvzmHHJT,2020-09-27
2020-09-27 00:49:14+00:00,view,3537468,2144415922427789416,computers.components.videocards,palit,298.76,1515915625519023470,ynpvzmHHJT,2020-09-27
2020-09-27 00:49:29+00:00,view,753486,2144415934800986545,construction.tools.welding,wester,126.52,1515915625520110028,02wbxNC8zU,2020-09-27
2020-09-27 00:50:34+00:00,view,3506277,2144415922427789416,computers.components.videocards,gigabyte,303.43,1515915625519023470,ynpvzmHHJT,2020-09-27
