event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-15 00:02:24+00:00,view,1785245,2144415925011480748,stationery.cartrige,canon,43.11,1515915625526157018,7Y0CITURkL,2020-10-15
2020-10-15 00:02:49+00:00,view,1715681,2144415948256314150,computers.peripherals.keyboard,jet.a,35.08,1515915625526131142,F1qXXs07AW,2020-10-15
2020-10-15 00:03:48+00:00,view,3830475,2144415921169498184,,cameronsino,18.89,1515915625526155851,QS6cFIlkLk,2020-10-15
2020-10-15 00:04:27+00:00,view,782586,2144415951435596674,construction.tools.saw,,142.76,1515915625526157253,aSlnLBcXnK,2020-10-15
2020-10-15 00:08:34+00:00,view,3830475,2144415921169498184,,cameronsino,18.89,1515915625526155851,QS6cFIlkLk,2020-10-15
2020-10-15 00:08:34+00:00,view,802811,2144415925011480748,stationery.cartrige,,42.98,1515915625526157707,rpDgMCVCbW,2020-10-15
2020-10-15 00:08:52+00:00,view,802811,2144415925011480748,stationery.cartrige,,42.98,1515915625526157742,gCKuuVx1eN,2020-10-15
2020-10-15 00:09:52+00:00,view,3537219,2144415943416087195,,digma,126.78,1515915625526157796,DdOugagbde,2020-10-15
2020-10-15 00:10:59+00:00,view,836228,2144415959446716516,appliances.environment.vacuum,polaris,120.49,1515915625526158006,Haaypvo4G8,2020-10-15
2020-10-15 00:17:15+00:00,view,463953,2144415924424278172,electronics.audio.acoustic,dialog,81.22,1515915625526158658,ScsAAUT7ue,2020-10-15
2020-10-15 00:17:59+00:00,view,582080,2144415922201296994,,,18.57,1515915625526158715,zaypEi1Efs,2020-10-15
2020-10-15 00:18:05+00:00,view,1756392,2144415923014991993,auto.accessories.videoregister,,17.46,1515915625526155310,fD0ew4Tzxo,2020-10-15
2020-10-15 00:18:16+00:00,cart,1756392,2144415923014991993,auto.accessories.videoregister,,17.46,1515915625526155310,fD0ew4Tzxo,2020-10-15
2020-10-15 00:19:07+00:00,view,3758931,2144415924382335131,,,58.24,1515915625526158860,pzgwYgLktT,2020-10-15
2020-10-15 00:20:04+00:00,view,4170519,2144415948222759717,computers.peripherals.mouse,perfeo,11.49,1515915625526158735,UYzyiEcD6e,2020-10-15
2020-10-15 00:20:13+00:00,view,2855,2144415921505042512,,,10.48,1515915625526158944,MjSQwh3SFT,2020-10-15
2020-10-15 00:20:25+00:00,view,582080,2144415922201296994,,,18.57,1515915625526158715,zaypEi1Efs,2020-10-15
2020-10-15 00:20:53+00:00,view,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625525949570,BIXnjRA9U8,2020-10-15
2020-10-15 00:21:23+00:00,view,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625526154242,1DVukLChlO,2020-10-15
2020-10-15 00:28:13+00:00,view,340827,2144415936076054997,electronics.telephone,,9.67,1515915625526159797,x1HIWMHQP9,2020-10-15
2020-10-15 00:30:16+00:00,view,1586640,2144415922402623591,computers.peripherals.monitor,viewsonic,422.92,1515915625526160022,WQ9274yUCS,2020-10-15
2020-10-15 00:34:17+00:00,view,1024135,2144415949279724357,construction.tools.wrench,bosch,561.0,1515915625526160436,aBECc61WjL,2020-10-15
2020-10-15 00:40:22+00:00,view,748985,2144415926328492235,,,38.03,1515915625526161104,KciFh2kNZB,2020-10-15
2020-10-15 00:41:52+00:00,view,661403,2144415922360680550,computers.peripherals.camera,logitech,108.65,1515915625526161290,hISv63ydcj,2020-10-15
2020-10-15 00:44:05+00:00,view,778037,2144415921169498184,,,16.19,1515915625526161252,qR4UCpfTS1,2020-10-15
2020-10-15 00:46:32+00:00,view,105,2144415921169498184,,nokia,14.19,1515915625526161073,4e0xxoANlv,2020-10-15
2020-10-15 00:46:50+00:00,view,811021,2144415923660914824,,polaris,40.67,1515915625526161767,ncovuoCFJO,2020-10-15
2020-10-15 00:46:58+00:00,view,3537393,2144415922528452715,electronics.telephone,,32.86,1515915625526161743,pukArk5779,2020-10-15
2020-10-15 00:47:35+00:00,cart,811021,2144415923660914824,,polaris,40.67,1515915625526161767,ncovuoCFJO,2020-10-15
2020-10-15 00:47:52+00:00,view,811021,2144415923660914824,,polaris,40.67,1515915625526161767,eBcD67X2vn,2020-10-15
2020-10-15 00:48:14+00:00,view,4079248,2144415922528452715,electronics.telephone,,71.75,1515915625526161874,PiJICqhrAQ,2020-10-15
2020-10-15 00:48:18+00:00,view,725608,2144415925011480748,stationery.cartrige,,22.32,1515915625526161937,puBcGdkY40,2020-10-15
2020-10-15 00:48:57+00:00,view,811021,2144415923660914824,,polaris,40.67,1515915625526161767,eBcD67X2vn,2020-10-15
2020-10-15 00:49:01+00:00,view,811021,2144415923660914824,,polaris,40.67,1515915625526161767,ncovuoCFJO,2020-10-15
2020-10-15 00:52:14+00:00,view,639229,2144415930053034288,,,95.4,1515915625526162319,lhQRk59qu7,2020-10-15
2020-10-15 00:52:57+00:00,view,55000,2144415925011480748,stationery.cartrige,cactus,12.06,1515915625524177059,aVts7KAtTS,2020-10-15
2020-10-15 00:53:05+00:00,view,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625526154242,1DVukLChlO,2020-10-15
2020-10-15 00:53:09+00:00,view,4079248,2144415922528452715,electronics.telephone,,71.75,1515915625526162037,oSJ7ZTO7Pi,2020-10-15
2020-10-15 00:53:12+00:00,view,1570702,2144415930053034288,,camelion,39.46,1515915625526162319,lhQRk59qu7,2020-10-15
2020-10-15 00:54:16+00:00,view,787684,2144415930053034288,,,14.54,1515915625526162319,lhQRk59qu7,2020-10-15
2020-10-15 00:55:29+00:00,view,3848526,2144415930053034288,,,24.33,1515915625526162319,lhQRk59qu7,2020-10-15
