event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-09-25 00:00:01+00:00,view,564727,2144415935673401802,,,9.37,1515915625519564608,Q9kpYA6uXh,2020-09-25
2020-09-25 00:01:11+00:00,view,261142,2144415921253384266,,,38.83,1515915625494702510,CAswgAir3d,2020-09-25
2020-09-25 00:02:04+00:00,view,1675188,2144415924491387038,computers.components.motherboard,asus,323.43,1515915625519564874,5dxDkRkwJy,2020-09-25
2020-09-25 00:05:10+00:00,view,480912,2144415973380194812,computers.components.hdd,transcend,157.11,1515915625519565163,L40r4fW51D,2020-09-25
2020-09-25 00:06:16+00:00,view,261142,2144415921253384266,,,38.83,1515915625494702510,xiFy3QE5Xi,2020-09-25
2020-09-25 00:08:46+00:00,view,1255165,2144415942350733951,,hammer,168.24,1515915625386696965,Ovhgl5xfx8,2020-09-25
2020-09-25 00:09:53+00:00,view,139977,2144415926932472027,computers.components.cooler,aerocool,13.4,1515915625519565627,eZY6fE96cL,2020-09-25
2020-09-25 00:10:07+00:00,view,1734677,2144415937812496902,construction.tools.light,,33.9,1515915625519565477,qO5xpGwOKQ,2020-09-25
2020-09-25 00:10:45+00:00,view,578662,2144415939305669165,,telecom,10.44,1515915625519565552,KzOzQqPTLo,2020-09-25
2020-09-25 00:10:58+00:00,view,1036404,2144415926848585945,,aerocool,163.48,1515915625519565045,97MEIqpXx3,2020-09-25
2020-09-25 00:11:09+00:00,view,1858432,2144415937812496902,construction.tools.light,camelion,23.78,1515915625519565477,qO5xpGwOKQ,2020-09-25
2020-09-25 00:11:59+00:00,view,324898,2144415939305669165,,ningbo,9.68,1515915625519565552,KzOzQqPTLo,2020-09-25
2020-09-25 00:12:23+00:00,view,1756724,2144415926848585945,,formula,34.06,1515915625519565045,97MEIqpXx3,2020-09-25
2020-09-25 00:12:44+00:00,view,688524,2144415925430911157,appliances.kitchen.coffee_machine,delonghi,299.03,1515915625519565768,XohmrkHXQB,2020-09-25
2020-09-25 00:15:10+00:00,view,1683146,2144415925196030129,electronics.telephone,asus,875.83,1515915625519566164,rnfgB5qEBq,2020-09-25
2020-09-25 00:15:12+00:00,view,19491,2144415923207929981,auto.accessories.player,pioneer,366.51,1515915625519566167,ULu4C98PgT,2020-09-25
2020-09-25 00:17:36+00:00,view,1830260,2144415937812496902,construction.tools.light,philips,44.76,1515915625519565477,qO5xpGwOKQ,2020-09-25
2020-09-25 00:17:47+00:00,view,3605170,2144415937812496902,construction.tools.light,camelion,54.87,1515915625519565477,qO5xpGwOKQ,2020-09-25
2020-09-25 00:19:36+00:00,view,1110583,2144415925162475696,stationery.paper,buro,1.57,1515915625519566527,fT5VaeF8DU,2020-09-25
2020-09-25 00:19:42+00:00,view,471387,2144415925011480748,stationery.cartrige,nv-print,13.86,1515915625519566527,fT5VaeF8DU,2020-09-25
2020-09-25 00:20:20+00:00,view,829859,2144415926932472027,computers.components.cooler,,14.6,1515915625519566605,vQLPStoljG,2020-09-25
2020-09-25 00:20:37+00:00,view,1038753,2144415925011480748,stationery.cartrige,nv-print,17.57,1515915625500135894,1IqqA29vCP,2020-09-25
2020-09-25 00:21:01+00:00,view,1203188,2144415939045622310,,digma,1.57,1515915625519566652,fnwAwk5Z3h,2020-09-25
2020-09-25 00:21:10+00:00,view,1203188,2144415939045622310,,digma,1.57,1515915625519566652,fnwAwk5Z3h,2020-09-25
2020-09-25 00:26:10+00:00,view,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:26:40+00:00,cart,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:28:29+00:00,purchase,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:29:21+00:00,view,229036,2144415926966026460,computers.components.cpu,amd,82.33,1515915625516969904,KmwOHQgHhv,2020-09-25
2020-09-25 00:29:54+00:00,view,229036,2144415926966026460,computers.components.cpu,amd,82.33,1515915625519567542,ihO2qP7nKO,2020-09-25
2020-09-25 00:30:11+00:00,view,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:30:23+00:00,view,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:30:33+00:00,view,662106,2144415926445932750,electronics.audio.acoustic,jbl,187.21,1515915625519567608,NdeHJruboO,2020-09-25
2020-09-25 00:31:11+00:00,view,51755,2144415922016747613,computers.peripherals.wifi,mikrotik,79.87,1515915625468955199,x6s6ovWuwR,2020-09-25
2020-09-25 00:32:01+00:00,view,1413739,2144415923837075596,electronics.audio.acoustic,huawei,44.87,1515915625519567733,aPiVWDILTe,2020-09-25
2020-09-25 00:34:13+00:00,view,3580287,2144415921505042512,,aukey,32.7,1515915625519566682,bsBQOcfu5Q,2020-09-25
2020-09-25 00:35:04+00:00,view,722253,2144415921169498184,,,18.19,1515915625519568018,g9xAmV28Go,2020-09-25
2020-09-25 00:35:39+00:00,view,1453808,2144415922402623591,computers.peripherals.monitor,iiyama,351.24,1515915625519567968,WmcgsYwhOV,2020-09-25
2020-09-25 00:43:26+00:00,view,1154498,2144415922016747613,computers.peripherals.wifi,keenetic,130.0,1515915625519568834,0m82TU7WbK,2020-09-25
2020-09-25 00:44:14+00:00,view,600022,2144415921001726020,,transcend,78.14,1515915625519568611,g9ecCNTRXj,2020-09-25
2020-09-25 00:44:21+00:00,view,1154498,2144415922016747613,computers.peripherals.wifi,keenetic,130.0,1515915625519568834,0m82TU7WbK,2020-09-25
2020-09-25 00:46:09+00:00,view,1296110,2144415928845074703,computers.notebook,,16.19,1515915625514050571,3f91f9c1-2d32-4fa4-ac2e-40f4842ff824,2020-09-25
2020-09-25 00:46:41+00:00,view,1154498,2144415922016747613,computers.peripherals.wifi,keenetic,130.0,1515915625519568834,0m82TU7WbK,2020-09-25
2020-09-25 00:47:12+00:00,view,3791403,2144415926966026460,computers.components.cpu,amd,236.97,1515915625517638726,r7KTyiO1mw,2020-09-25
2020-09-25 00:48:06+00:00,view,3422627,2144415926445932750,electronics.audio.acoustic,ural,40.48,1515915625508585136,dmtsAwZtSI,2020-09-25
2020-09-25 00:50:02+00:00,view,864463,2144415935673401802,,tt,16.86,1515915625519569420,LzpJ2yLNrW,2020-09-25
2020-09-25 00:50:55+00:00,view,1301733,2144415925196030129,electronics.telephone,ark,61.16,1515915625519569233,TT4K731GRJ,2020-09-25
2020-09-25 00:51:02+00:00,view,408591,2144415927158964449,,,15.06,1515915625519569331,a8lUMeV2Xk,2020-09-25
2020-09-25 00:51:06+00:00,view,168976,2144415927158964449,,,12.94,1515915625519569331,a8lUMeV2Xk,2020-09-25
2020-09-25 00:51:57+00:00,view,1644955,2144415943877460648,,,195.59,1515915625476778370,4Vx3oEd8Cw,2020-09-25
2020-09-25 00:52:06+00:00,view,1453719,2144415925196030129,electronics.telephone,ark,41.44,1515915625519569599,7IUogdkOyA,2020-09-25
2020-09-25 00:52:36+00:00,view,1019702,2144415927158964449,,espada,12.6,1515915625519569331,a8lUMeV2Xk,2020-09-25
2020-09-25 00:52:41+00:00,view,460601,2144415927158964449,,,14.27,1515915625519569331,a8lUMeV2Xk,2020-09-25
2020-09-25 00:53:33+00:00,view,1644955,2144415943877460648,,,195.59,1515915625519569717,tavGOYmTuU,2020-09-25
2020-09-25 00:54:26+00:00,view,1306642,2144415921169498184,,,16.11,1515915625519140183,LPwSZlGfz2,2020-09-25
2020-09-25 00:55:24+00:00,cart,1306642,2144415921169498184,,,16.11,1515915625519140183,LPwSZlGfz2,2020-09-25
2020-09-25 00:55:26+00:00,view,383123,2144415927158964449,,,15.94,1515915625519569331,a8lUMeV2Xk,2020-09-25
2020-09-25 00:55:59+00:00,view,780303,2144415923694469257,computers.network.router,ubiquiti,222.1,1515915625519527289,KDatWAog33,2020-09-25
2020-09-25 00:56:19+00:00,purchase,1306642,2144415921169498184,,,16.11,1515915625519140183,LPwSZlGfz2,2020-09-25
2020-09-25 00:56:25+00:00,view,822426,2144415922360680550,computers.peripherals.camera,logitech,123.35,1515915625513574486,2gngxS29Ts,2020-09-25
2020-09-25 00:57:36+00:00,view,551618,2144415927645503728,,,37.13,1515915625519527289,KDatWAog33,2020-09-25
2020-09-25 00:58:42+00:00,view,572298,2144415926101999813,,orico,74.52,1515915625519527289,KDatWAog33,2020-09-25
2020-09-25 00:58:42+00:00,view,665679,2144415923107266682,computers.peripherals.printer,pantum,132.87,1515915625519570188,fbCT1v4Zzw,2020-09-25
2020-09-25 00:58:49+00:00,view,552174,2144415929818153258,,,60.95,1515915625519570203,4j4JcqSg5o,2020-09-25
2020-09-25 00:58:50+00:00,view,4013265,2144415922528452715,electronics.telephone,,56.83,1515915625519570193,XBHPFdGMQn,2020-09-25
2020-09-25 00:59:00+00:00,view,336673,2144415921815421016,,,9.81,1515915625519570229,DNtIQUrFJ2,2020-09-25
2020-09-25 01:00:27+00:00,view,822426,2144415922360680550,computers.peripherals.camera,logitech,123.35,1515915625513574486,2gngxS29Ts,2020-09-25
2020-09-25 01:02:15+00:00,view,4013265,2144415922528452715,electronics.telephone,,56.83,1515915625519570193,G7MtsSq19X,2020-09-25
2020-09-25 01:03:32+00:00,view,337171,2144415921505042512,,,10.79,1515915625519570622,zi2AbHsjnK,2020-09-25
2020-09-25 01:05:20+00:00,view,1675403,2144415927049912542,electronics.video.tv,jvc,142.46,1515915625519570776,EPVfizKQHT,2020-09-25
2020-09-25 01:08:26+00:00,view,596832,2144415921932861531,electronics.telephone,,10.16,1515915625519571025,Kiy4zVYOnm,2020-09-25
2020-09-25 01:11:38+00:00,view,775032,2144415942703055498,,,134.44,1515915625518971959,fBXUiCVuiq,2020-09-25
2020-09-25 01:15:09+00:00,view,455302,2144415938886238754,furniture.living_room.shelving,,21.35,1515915625519571587,E9ZKUgt1rS,2020-09-25
2020-09-25 01:16:03+00:00,view,573363,2144415924256506007,,redmond,91.38,1515915625519571451,tNp13LBssc,2020-09-25
2020-09-25 01:17:58+00:00,view,1703766,2144415925011480748,stationery.cartrige,lexmark,194.06,1515915625389080559,4UCPCNyQky,2020-09-25
2020-09-25 01:18:11+00:00,view,4079061,2144415922427789416,computers.components.videocards,powercolor,399.48,1515915625519571790,iSySe9Zp7G,2020-09-25
2020-09-25 01:19:38+00:00,view,1682616,2144415925011480748,stationery.cartrige,nv-print,19.1,1515915625519571936,JiwKuMXsDs,2020-09-25
2020-09-25 01:21:07+00:00,view,1168166,2144415927049912542,electronics.video.tv,starwind,105.87,1515915625519571958,URZNIRYEEU,2020-09-25
2020-09-25 01:21:24+00:00,view,548899,2144415925808398526,appliances.personal.hair_cutter,philips,97.94,1515915625519572078,zm4LoP2WFP,2020-09-25
2020-09-25 01:21:37+00:00,view,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625519571958,URZNIRYEEU,2020-09-25
2020-09-25 01:22:32+00:00,view,542907,2144415927158964449,,,9.81,1515915625519572166,v4Ra6RI79d,2020-09-25
2020-09-25 01:24:16+00:00,view,1453655,2144415938282258962,,beurer,45.22,1515915625519572304,YjbUGW9T46,2020-09-25
2020-09-25 01:25:30+00:00,view,4078310,2144415922050302046,,dendy,34.29,1515915625519572347,mzVcFDXSHi,2020-09-25
2020-09-25 01:26:13+00:00,view,564546,2144415935631458761,construction.tools.soldering,,77.4,1515915625491970447,ZPgFbDUlOJ,2020-09-25
2020-09-25 01:27:32+00:00,view,1453655,2144415938282258962,,beurer,45.22,1515915625519572304,YjbUGW9T46,2020-09-25
2020-09-25 01:29:45+00:00,view,3830250,2144415924189397141,,huawei,35.87,1515915625519572781,gitQMHhcxn,2020-09-25
2020-09-25 01:30:09+00:00,view,1507046,2144415938282258962,,sanitas,62.59,1515915625519572304,YjbUGW9T46,2020-09-25
2020-09-25 01:30:38+00:00,view,1003742,2144415925665792187,appliances.kitchen.meat_grinder,panasonic,352.68,1515915625519572856,GEMVViXKNU,2020-09-25
2020-09-25 01:31:05+00:00,view,1507046,2144415938282258962,,sanitas,62.59,1515915625519572304,YjbUGW9T46,2020-09-25
2020-09-25 01:33:42+00:00,view,864132,2144415945806840541,,stanley,105.87,1515915625519573081,notlTflc02,2020-09-25
2020-09-25 01:34:01+00:00,view,4170468,2144415926252994761,,pioneer,705.25,1515915625519573043,rXeNCORjuD,2020-09-25
2020-09-25 01:34:31+00:00,view,4170468,2144415926252994761,,pioneer,705.25,1515915625519573043,QsBb7PocoL,2020-09-25
2020-09-25 01:36:03+00:00,view,1214644,2144415945890726624,,victorinox,253.56,1515915625519573379,gKQeNYuDiK,2020-09-25
2020-09-25 01:39:18+00:00,view,779865,2144415922427789416,computers.components.videocards,asus,268.06,1515915625519573627,jY0al0saHd,2020-09-25
