event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-09-29 00:00:21+00:00,view,1785246,2144415925011480748,stationery.cartrige,canon,45.24,1515915625520669454,kku1JAdolx,2020-09-29
2020-09-29 00:02:25+00:00,view,770212,2144415923493142660,electronics.telephone,,9.84,1515915625520669498,n2Gwrb8jVo,2020-09-29
2020-09-29 00:02:27+00:00,view,481930,2144415921505042512,,,10.05,1515915625520669409,7uzr7ciwQP,2020-09-29
2020-09-29 00:04:17+00:00,view,4005145,2144415925196030129,electronics.telephone,honor,240.98,1515915625520670057,nSQ014lMKH,2020-09-29
2020-09-29 00:05:53+00:00,view,139017,2144415926932472027,computers.components.cooler,deepcool,12.35,1515915625520670094,MERLBF93uZ,2020-09-29
2020-09-29 00:06:04+00:00,view,1042231,2144415921169498184,,xiaomi,16.19,1515915625520670270,b7aHMiObA2,2020-09-29
2020-09-29 00:09:02+00:00,view,1029671,2144415927611949295,electronics.audio.acoustic,aura,10.0,1515915625520670557,sBUweIZUZg,2020-09-29
2020-09-29 00:10:07+00:00,view,1843522,2144415921169498184,,,15.08,1515915625520670679,pLOIWswBdM,2020-09-29
2020-09-29 00:10:25+00:00,view,1009791,2144415927049912542,electronics.video.tv,sony,298.9,1515915625520670523,QcEVhL1csp,2020-09-29
2020-09-29 00:13:44+00:00,view,1355131,2144415922528452715,electronics.telephone,,204.76,1515915625471015975,gccO6sdxnH,2020-09-29
2020-09-29 00:15:11+00:00,view,423009,2144415927519674604,appliances.environment.air_heater,,28.49,1515915625520670799,uTwXh2XG97,2020-09-29
2020-09-29 00:16:19+00:00,view,1642998,2144415923207929981,auto.accessories.player,pioneer,102.95,1515915625520671187,bj1vGU2bxj,2020-09-29
2020-09-29 00:16:43+00:00,view,1768424,2144415923207929981,auto.accessories.player,swat,18.73,1515915625520671187,bj1vGU2bxj,2020-09-29
2020-09-29 00:17:02+00:00,view,423009,2144415927519674604,appliances.environment.air_heater,,28.49,1515915625520670799,uTwXh2XG97,2020-09-29
2020-09-29 00:18:19+00:00,view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,48.84,1515915625520661099,H8TaWhWCyN,2020-09-29
2020-09-29 00:18:28+00:00,view,4078806,2144415926219440328,,panasonic,184.94,1515915625517946481,jaY8nX70lK,2020-09-29
2020-09-29 00:19:51+00:00,view,423009,2144415927519674604,appliances.environment.air_heater,,28.49,1515915625520670799,uTwXh2XG97,2020-09-29
2020-09-29 00:20:13+00:00,view,302723,2144415932284404071,,,9.49,1515915625516063490,77c07b1e-8513-4c81-9dce-c4232f679b30,2020-09-29
2020-09-29 00:20:24+00:00,cart,423009,2144415927519674604,appliances.environment.air_heater,,28.49,1515915625520670799,uTwXh2XG97,2020-09-29
2020-09-29 00:21:42+00:00,view,423009,2144415927519674604,appliances.environment.air_heater,,28.49,1515915625520670799,uTwXh2XG97,2020-09-29
2020-09-29 00:27:36+00:00,view,1007393,2144415923014991993,auto.accessories.videoregister,neoline,180.79,1515915625520672245,78Nv0tUo4s,2020-09-29
2020-09-29 00:27:39+00:00,view,4279,2144415922360680550,computers.peripherals.camera,logitech,26.46,1515915625520672251,5ClhWzBJU5,2020-09-29
2020-09-29 00:27:49+00:00,view,742259,2144415926806642904,computers.components.power_supply,thermaltake,55.65,1515915625520672270,nQwaiQ60R2,2020-09-29
2020-09-29 00:29:50+00:00,view,1572657,2144415942669501065,,b.well,52.87,1515915625520672362,YwbygETJRY,2020-09-29
2020-09-29 00:30:57+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520672203,Qm6jOeJnhe,2020-09-29
2020-09-29 00:33:35+00:00,view,4060928,2144415927049912542,electronics.video.tv,,89.22,1515915625520672672,LkJsf4gLrH,2020-09-29
