event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-09-30 00:00:02+00:00,view,1756517,2144415929692324135,construction.tools.screw,,19.98,1515915625485810647,6NPQ9tLhix,2020-09-30
2020-09-30 00:00:04+00:00,purchase,254139,2144415927452565738,appliances.sewing_machine,janome,242.48,1515915625519107912,gxTdjBroVm,2020-09-30
2020-09-30 00:00:46+00:00,view,1813424,2144415925011480748,stationery.cartrige,canon,112.27,1515915625466707132,DSl4koDj4W,2020-09-30
2020-09-30 00:00:52+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520984384,Yu1Cku2jQS,2020-09-30
2020-09-30 00:01:04+00:00,view,3634987,2144415922528452715,electronics.telephone,sirius,12.63,1515915625520984478,RFiU8mNWvs,2020-09-30
2020-09-30 00:03:02+00:00,view,1777246,2144415924424278172,electronics.audio.acoustic,edifier,668.1,1515915625513247072,rfYdyFmMu6,2020-09-30
2020-09-30 00:04:31+00:00,view,861804,2144415925011480748,stationery.cartrige,canon,180.03,1515915625520984982,beZ7GI9hdP,2020-09-30
2020-09-30 00:05:27+00:00,view,1443651,2144415938349367828,,karcher,274.6,1515915625520984912,gFyPBrx4jb,2020-09-30
2020-09-30 00:06:27+00:00,view,835353,2144415921169498184,,,15.38,1515915625363574758,e4fb9f25-9608-49d2-960b-6b0e140a5b05,2020-09-30
2020-09-30 00:06:36+00:00,view,846632,2144415929230950682,,berkut,196.11,1515915625520985166,eBLdH6NDJL,2020-09-30
2020-09-30 00:09:05+00:00,view,1022988,2144415922528452715,electronics.telephone,,22.22,1515915625520982097,NkYIVh9ShY,2020-09-30
2020-09-30 00:10:08+00:00,view,1023119,2144415922528452715,electronics.telephone,sirius,22.52,1515915625520982097,NkYIVh9ShY,2020-09-30
2020-09-30 00:10:15+00:00,view,3758633,2144415926185885895,construction.tools.drill,bosch,91.4,1515915625470867784,fed2d708-04d2-4b83-b81b-838a58a6c0ab,2020-09-30
2020-09-30 00:10:17+00:00,view,633685,2144415934608048556,computers.peripherals.printer,,157.0,1515915625520984998,sDVECGFVrR,2020-09-30
2020-09-30 00:12:13+00:00,view,3507577,2144415926185885895,construction.tools.drill,bosch,109.03,1515915625470867784,fed2d708-04d2-4b83-b81b-838a58a6c0ab,2020-09-30
2020-09-30 00:13:41+00:00,view,4070308,2144415926185885895,construction.tools.drill,bosch,111.3,1515915625470867784,fed2d708-04d2-4b83-b81b-838a58a6c0ab,2020-09-30
2020-09-30 00:16:22+00:00,view,2717,2144415944565326522,computers.components.network_adapter,,10.87,1515915625520986042,aLPvuquwGy,2020-09-30
2020-09-30 00:20:08+00:00,view,123946,2144415922092245087,computers.peripherals.joystick,defender,54.71,1515915625520986220,UqQM4XkaRu,2020-09-30
2020-09-30 00:20:49+00:00,view,3828957,2144415934608048556,computers.peripherals.printer,,10.59,1515915625520874307,yzdArxAmq3,2020-09-30
2020-09-30 00:21:12+00:00,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625519107912,gxTdjBroVm,2020-09-30
2020-09-30 00:22:00+00:00,view,893354,2144415924751433893,computers.notebook,palmexx,39.21,1515915625520986299,Ymh3hNSDI4,2020-09-30
2020-09-30 00:22:25+00:00,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625519107912,gxTdjBroVm,2020-09-30
2020-09-30 00:23:11+00:00,view,1694407,2144415939431498289,,smartbuy,15.06,1515915625381039157,KYSQ6KBagK,2020-09-30
2020-09-30 00:30:44+00:00,view,888459,2144415926219440328,,lg,339.51,1515915625513120206,e417b509-0404-4050-aa0e-e28efe84251f,2020-09-30
2020-09-30 00:32:50+00:00,view,4170505,2144415922587172973,electronics.telephone,samsung,34.65,1515915625520987408,OOWCtfVBny,2020-09-30
2020-09-30 00:33:52+00:00,view,4170525,2144415924424278172,electronics.audio.acoustic,qumo,24.29,1515915625520987363,VhAMqIF7yA,2020-09-30
2020-09-30 00:36:10+00:00,view,3560040,2144415922092245087,computers.peripherals.joystick,steelseries,83.19,1515915625520987635,0aF4TCPw77,2020-09-30
2020-09-30 00:36:12+00:00,view,407584,2144415941461541478,electronics.telephone,,4.14,1515915625520987616,Xw4fRxtvaV,2020-09-30
2020-09-30 00:36:40+00:00,view,911840,2144415922092245087,computers.peripherals.joystick,sony,70.05,1515915625520987635,0aF4TCPw77,2020-09-30
2020-09-30 00:42:23+00:00,view,3829661,2144415925011480748,stationery.cartrige,xerox,92.05,1515915625520988213,Tv6jnA0wG4,2020-09-30
2020-09-30 00:46:22+00:00,view,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625520988486,GWwj7RRFHj,2020-09-30
2020-09-30 00:47:39+00:00,view,1008798,2144415924751433893,computers.notebook,topon,31.27,1515915625512289021,RYjgq3J2Hb,2020-09-30
2020-09-30 00:51:14+00:00,view,1745218,2144415922528452715,electronics.telephone,,13.57,1515915625520906231,h9v95Qt5Z5,2020-09-30
2020-09-30 00:51:53+00:00,view,659902,2144415924222951574,auto.accessories.parktronic,,32.65,1515915625519587896,RdqCVYUIzK,2020-09-30
2020-09-30 00:56:21+00:00,view,1843522,2144415921169498184,,,15.08,1515915625520989668,gKDoNCePo8,2020-09-30
2020-09-30 00:58:01+00:00,view,1466894,2144415942904382094,,topon,29.21,1515915625520989721,4ZwI52IT9f,2020-09-30
2020-09-30 00:59:33+00:00,view,1803369,2144415926697590997,computers.desktop,steelseries,108.59,1515915625520989614,Z2vGSRehWy,2020-09-30
2020-09-30 01:00:05+00:00,view,1466896,2144415942904382094,,topon,32.06,1515915625520989721,4ZwI52IT9f,2020-09-30
2020-09-30 01:00:36+00:00,view,1803369,2144415926697590997,computers.desktop,steelseries,108.59,1515915625520989614,Z2vGSRehWy,2020-09-30
2020-09-30 01:06:35+00:00,view,127929,2144415923694469257,computers.network.router,,125.89,1515915625520990363,8FE2pvKfsO,2020-09-30
2020-09-30 01:08:18+00:00,view,3549413,2144415922662670447,computers.ebooks,pocketbook,143.44,1515915625409369219,3uHDJ6OAFE,2020-09-30
2020-09-30 01:11:23+00:00,view,287525,2144415927158964449,,,9.35,1515915625520990958,3ZvNvkJyOw,2020-09-30
2020-09-30 01:12:09+00:00,view,1785246,2144415925011480748,stationery.cartrige,canon,45.24,1515915625513219134,YjDL2UOUDR,2020-09-30
2020-09-30 01:14:08+00:00,view,1839967,2144415922771722354,electronics.video.tv_remote,thomson,16.9,1515915625447397508,EoWtSIr1Xf,2020-09-30
2020-09-30 01:14:52+00:00,view,1839967,2144415922771722354,electronics.video.tv_remote,thomson,16.9,1515915625520991265,wWu4pV5D6X,2020-09-30
2020-09-30 01:16:36+00:00,view,846616,2144415922234851427,,tv-com,10.56,1515915625520991415,FTMTNY3CEb,2020-09-30
2020-09-30 01:17:31+00:00,view,396132,2144415935765676493,construction.tools.soldering,,9.92,1515915625520990742,s4EDQDS7Uo,2020-09-30
