event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-09 00:06:49+00:00,view,3580458,2144415941528650344,,pilotage,53.17,1515915625523790534,oNNYH7Rh04,2020-10-09
2020-10-09 00:11:20+00:00,view,270793,2144415933760799121,stationery.cartrige,,30.89,1515915625523791130,dqzWmvIPrC,2020-10-09
2020-10-09 00:15:07+00:00,view,266109,2144415927947493623,,titan,11.73,1515915625523791569,8Mdpvug5gR,2020-10-09
2020-10-09 00:15:58+00:00,view,1715849,2144415922528452715,electronics.telephone,sirius,22.86,1515915625523791724,1p7fB980xe,2020-10-09
2020-10-09 00:20:25+00:00,view,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625523792228,JhtbLJI2mM,2020-10-09
2020-10-09 00:21:06+00:00,view,564840,2144415935673401802,,,9.89,1515915625523792307,hF4ej9EgL9,2020-10-09
2020-10-09 00:21:47+00:00,view,252305,2144415928970903827,computers.peripherals.monitor,,94.44,1515915625523454459,N4ihUVXQsh,2020-10-09
2020-10-09 00:21:50+00:00,view,337116,2144415921505042512,,,14.6,1515915625523792312,34a71bb6-2232-4cd5-9141-a116f3f2a644,2020-10-09
2020-10-09 00:21:58+00:00,view,3720869,2144415921932861531,electronics.telephone,,10.16,1515915625523792403,mnXUMo5Sol,2020-10-09
2020-10-09 00:22:11+00:00,view,2260,2144415921505042512,,,10.48,1515915625523792312,34a71bb6-2232-4cd5-9141-a116f3f2a644,2020-10-09
2020-10-09 00:23:42+00:00,view,4101482,2144415926219440328,,supra,141.98,1515915625521283504,r0v7gRG4md,2020-10-09
2020-10-09 00:23:47+00:00,view,3720869,2144415921932861531,electronics.telephone,,10.16,1515915625523792403,mnXUMo5Sol,2020-10-09
2020-10-09 00:24:23+00:00,view,3720869,2144415921932861531,electronics.telephone,,10.16,1515915625523792403,mnXUMo5Sol,2020-10-09
2020-10-09 00:25:16+00:00,view,137827,2144415924491387038,computers.components.motherboard,asrock,78.75,1515915625523792865,80hnBFJ0EZ,2020-10-09
2020-10-09 00:26:20+00:00,view,1674421,2144415921932861531,electronics.telephone,wk,13.81,1515915625523793047,6aYi5995xb,2020-10-09
2020-10-09 00:26:43+00:00,view,820747,2144415923535085701,,kingston,44.78,1515915625523793088,P9uACQ89zR,2020-10-09
2020-10-09 00:27:20+00:00,view,839490,2144415926697590997,computers.desktop,smartbuy,20.21,1515915625523793163,P46AB54HPK,2020-10-09
2020-10-09 00:31:49+00:00,view,1250185,2144415925665792187,appliances.kitchen.meat_grinder,polaris,98.35,1515915625523793680,e4ESaiseuF,2020-10-09
2020-10-09 00:32:51+00:00,view,4079553,2144415939364389423,electronics.clocks,samsung,365.92,1515915625523793835,AeiLpTMFAG,2020-10-09
2020-10-09 00:38:57+00:00,view,1814282,2144415925196030129,electronics.telephone,samsung,89.4,1515915625523793632,a6omX2NCMQ,2020-10-09
2020-10-09 00:40:09+00:00,view,1813416,2144415934608048556,computers.peripherals.printer,,10.38,1515915625523794776,l1SrpU9R5N,2020-10-09
2020-10-09 00:41:25+00:00,view,625544,2144415934314447266,,,525.7,1515915625523794907,9CEgDavBmQ,2020-10-09
2020-10-09 00:41:52+00:00,view,4101482,2144415926219440328,,supra,141.98,1515915625521283504,r0v7gRG4md,2020-10-09
2020-10-09 00:42:52+00:00,view,566641,2144415956292599819,country_yard.lawn_mower,patriot,245.87,1515915625523794812,jfOZwaCRlr,2020-10-09
2020-10-09 00:47:17+00:00,view,916837,2144415923795132555,,redmond,30.73,1515915625523795540,Ai3inVYV9B,2020-10-09
2020-10-09 00:49:24+00:00,view,1694870,2144415925263138995,appliances.kitchen.grill,energy,54.73,1515915625523795797,3nzhSI18tQ,2020-10-09
2020-10-09 00:52:25+00:00,view,256007,2144415927158964449,,,9.75,1515915625523332170,UlWZTNGWYJ,2020-10-09
