event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-12 00:00:17+00:00,view,1569568,2144415973346640379,computers.components.hdd,crucial,74.68,1515915625524926496,DhlpsSMxwC,2020-10-12
2020-10-12 00:00:34+00:00,view,4102124,2144415922234851427,,baseus,20.0,1515915625524926529,mAjJMWfKe1,2020-10-12
2020-10-12 00:03:30+00:00,view,124797,2144415924424278172,electronics.audio.acoustic,microlab,87.63,1515915625524926912,omAMs3PkOO,2020-10-12
2020-10-12 00:05:37+00:00,view,4102125,2144415922234851427,,baseus,21.59,1515915625524926529,mAjJMWfKe1,2020-10-12
2020-10-12 00:10:08+00:00,view,568464,2144415925011480748,stationery.cartrige,,14.27,1515915625516239859,a4a51ae1-287c-43af-9151-0d74721d3345,2020-10-12
2020-10-12 00:10:11+00:00,view,568462,2144415925011480748,stationery.cartrige,,14.27,1515915625516239859,a4a51ae1-287c-43af-9151-0d74721d3345,2020-10-12
2020-10-12 00:11:59+00:00,view,3689354,2144415926848585945,,aerocool,40.44,1515915625524927612,pJB3oKui7g,2020-10-12
2020-10-12 00:13:08+00:00,view,3924092,2144415923107266682,computers.peripherals.printer,hp,201.11,1515915625524927916,LoR3ZslONX,2020-10-12
2020-10-12 00:14:47+00:00,view,3924092,2144415923107266682,computers.peripherals.printer,hp,201.11,1515915625524927916,LoR3ZslONX,2020-10-12
2020-10-12 00:16:05+00:00,view,819043,2144415927192518882,,energy,22.9,1515915625524928263,Sa25eAp6IQ,2020-10-12
2020-10-12 00:18:32+00:00,view,1551003,2144415927049912542,electronics.video.tv,sony,1016.11,1515915625523453439,RIKFF2Ewn0,2020-10-12
2020-10-12 00:19:41+00:00,view,3605834,2144415925196030129,electronics.telephone,redmi,187.35,1515915625524928676,28DwunwIWU,2020-10-12
2020-10-12 00:28:03+00:00,view,1803723,2144415924382335131,,mikrotik,14.86,1515915625524929456,GmQn83HY2F,2020-10-12
2020-10-12 00:30:53+00:00,view,3805293,2144415924491387038,computers.components.motherboard,msi,177.75,1515915625524628491,a069sq7U8I,2020-10-12
