event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2020-10-08 00:00:06+00:00,view,906630,2144415922427789416,computers.components.videocards,asus,140.11,1515915625523343931,QUdfpgq6eJ,2020-10-08
2020-10-08 00:00:38+00:00,view,368667,2144415929734267176,,,17.9,1515915625354145851,Frh4KC93Lm,2020-10-08
2020-10-08 00:00:39+00:00,view,949164,2144415922427789416,computers.components.videocards,asus,62.03,1515915625523343931,QUdfpgq6eJ,2020-10-08
2020-10-08 00:04:31+00:00,view,212193,2144415927645503728,,,134.33,1515915625354145851,Frh4KC93Lm,2020-10-08
2020-10-08 00:10:31+00:00,cart,3627714,2144415922427789416,computers.components.videocards,palit,167.0,1515915625523343931,QUdfpgq6eJ,2020-10-08
2020-10-08 00:14:03+00:00,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625523362495,IKYkjihrxW,2020-10-08
2020-10-08 00:14:59+00:00,view,329945,2144415933727244688,computers.peripherals.printer,,30.75,1515915625523362572,jzCvZx8vyG,2020-10-08
2020-10-08 00:21:25+00:00,view,1282625,2144415923107266682,computers.peripherals.printer,samsung,300.37,1515915625523363053,wKAfkT1Eq6,2020-10-08
2020-10-08 00:26:06+00:00,view,3755038,2144415922528452715,electronics.telephone,sirius,23.48,1515915625523363496,nY8bXLX1UB,2020-10-08
2020-10-08 00:26:37+00:00,view,860100,2144415938206761488,,ippon,53.35,1515915625523363193,uOQmRoJ8CH,2020-10-08
2020-10-08 00:28:02+00:00,view,89028,2144415951511094148,,,108.1,1515915625523363641,HAhk4lzIO2,2020-10-08
2020-10-08 00:28:17+00:00,view,89028,2144415951511094148,,,108.1,1515915625523363641,HAhk4lzIO2,2020-10-08
2020-10-08 00:34:22+00:00,view,1148949,2144415926009725123,electronics.video.tv,acv,228.57,1515915625521834377,LfmG9577zv,2020-10-08
2020-10-08 00:35:02+00:00,view,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625523364201,BByB9ljx0Y,2020-10-08
2020-10-08 00:35:50+00:00,view,3605427,2144415925196030129,electronics.telephone,samsung,133.7,1515915625523364175,8tFCit5QHN,2020-10-08
2020-10-08 00:36:06+00:00,view,4154596,2144415923837075596,electronics.audio.acoustic,bbk,115.41,1515915625523364264,tOlcS0XWIy,2020-10-08
2020-10-08 00:39:20+00:00,view,3658397,2144415925196030129,electronics.telephone,honor,113.17,1515915625523364175,8tFCit5QHN,2020-10-08
2020-10-08 00:41:13+00:00,view,1652053,2144415922528452715,electronics.telephone,sirius,19.68,1515915625523364670,hRSt1gd0WO,2020-10-08
2020-10-08 00:43:41+00:00,view,482645,2144415933341368710,,bosch,300.49,1515915625523364982,Mt2IT10vbo,2020-10-08
2020-10-08 00:47:05+00:00,view,658758,2144415927125410016,,,13.03,1515915625523365293,btC1U76PeJ,2020-10-08
2020-10-08 00:47:08+00:00,view,1674260,2144415925011480748,stationery.cartrige,lexmark,85.11,1515915625523365300,OcGvELwfku,2020-10-08
2020-10-08 00:49:47+00:00,view,1830165,2144415928937349394,electronics.tablet,huion,189.1,1515915625523365553,04SByd32lX,2020-10-08
2020-10-08 00:50:26+00:00,view,3735084,2144415927049912542,electronics.video.tv,samsung,607.76,1515915625523365495,DYAuJDaPyv,2020-10-08
2020-10-08 00:50:48+00:00,view,1049293,2144415926554984657,construction.tools.drill,p.i.t.,71.68,1515915625516331993,x4kznhZYJc,2020-10-08
